1682333045242221312,0.00013,-0.00004,0.00032,1.00000,0.00004,0.00013,0.00002,0.00000,0.00000,0.00000,
1682333045712583936,0.00004,0.00004,0.00037,1.00000,0.00002,0.00013,-0.00001,0.00000,0.00000,0.00000,
1682333046149349376,0.00006,0.00005,0.00033,1.00000,0.00002,0.00012,-0.00001,0.00000,0.00000,0.00000,
1682333046619712768,-0.00001,0.00001,0.00036,1.00000,0.00000,0.00012,-0.00000,0.00000,0.00000,0.00000,
1682333047056480512,0.00003,0.00002,0.00036,1.00000,0.00001,0.00013,0.00001,0.00000,0.00000,0.00000,
1682333047493248000,-0.00008,-0.00002,0.00044,1.00000,0.00006,0.00015,-0.00000,0.00000,0.00000,0.00000,
1682333047963611392,0.00005,0.00000,0.00036,1.00000,0.00002,0.00013,0.00000,0.00000,0.00000,0.00000,
1682333048400376832,0.00004,0.00009,0.00035,1.00000,-0.00001,0.00013,-0.00002,0.00000,0.00000,0.00000,
1682333048937934848,0.00002,0.00000,0.00040,1.00000,0.00004,0.00014,-0.00001,0.00000,0.00000,0.00000,
1682333049341103616,0.00004,-0.00003,0.00040,1.00000,0.00003,0.00014,0.00002,0.00000,0.00000,0.00000,
1682333049811471104,0.00010,0.00001,0.00039,1.00000,0.00004,0.00014,0.00000,0.00000,0.00000,0.00000,
1682333050281840640,0.00004,0.00009,0.00039,1.00000,0.00001,0.00014,-0.00003,0.00000,0.00000,0.00000,
1682333050752204032,0.00006,0.00001,0.00039,1.00000,0.00005,0.00014,-0.00000,0.00000,0.00000,0.00000,
1682333051188965376,0.00004,0.00006,0.00039,1.00000,0.00000,0.00014,-0.00001,0.00000,0.00000,0.00000,
1682333051659325184,-0.00005,0.00001,0.00046,1.00000,0.00004,0.00015,0.00000,0.00000,0.00000,0.00000,
1682333052096090880,0.00016,0.00000,0.00037,1.00000,0.00003,0.00015,0.00000,0.00000,0.00000,0.00000,
1682333052532856832,0.00004,0.00001,0.00042,1.00000,0.00002,0.00015,-0.00001,0.00000,0.00000,0.00000,
1682333052969629440,0.00008,-0.00001,0.00041,1.00000,0.00003,0.00015,0.00000,0.00000,0.00000,0.00000,
1682333053540794112,0.00002,-0.00007,0.00046,1.00000,0.00005,0.00016,0.00002,0.00000,0.00000,0.00000,
1682333053876770816,0.00000,0.00001,0.00047,1.00000,0.00006,0.00016,0.00000,0.00000,0.00000,0.00000,
1682333054313540608,0.00011,0.00004,0.00040,1.00000,0.00001,0.00015,-0.00000,0.00000,0.00000,0.00000,
1682333054750309376,0.00005,-0.00009,0.00047,1.00000,0.00008,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333055220674816,0.00008,0.00001,0.00044,1.00000,0.00004,0.00016,0.00000,0.00000,0.00000,0.00000,
1682333055657440256,0.00009,0.00001,0.00044,1.00000,0.00006,0.00016,-0.00000,0.00000,0.00000,0.00000,
1682333056127799040,0.00006,-0.00002,0.00046,1.00000,0.00004,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333056598979840,0.00001,0.00000,0.00048,1.00000,0.00004,0.00017,0.00000,0.00000,0.00000,0.00000,
1682333057041036032,0.00003,0.00005,0.00047,1.00000,0.00002,0.00016,-0.00002,0.00000,0.00000,0.00000,
1682333057517885696,0.00001,-0.00004,0.00048,1.00000,0.00006,0.00017,0.00001,0.00000,0.00000,0.00000,
1682333057954135296,0.00009,0.00000,0.00043,1.00000,0.00002,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333058423878912,0.00004,0.00006,0.00048,1.00000,0.00005,0.00017,0.00000,0.00000,0.00000,0.00000,
1682333058860109312,0.00005,0.00003,0.00044,1.00000,0.00001,0.00016,0.00000,0.00000,0.00000,0.00000,
1682333059329870848,0.00001,0.00006,0.00047,1.00000,0.00002,0.00016,-0.00001,0.00000,0.00000,0.00000,
1682333059766075904,0.00001,-0.00002,0.00050,1.00000,0.00004,0.00018,0.00002,0.00000,0.00000,0.00000,
1682333060202258432,0.00002,0.00001,0.00049,1.00000,0.00002,0.00017,0.00001,0.00000,0.00000,0.00000,
1682333060672011264,0.00000,0.00001,0.00048,1.00000,0.00000,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333061108245760,-0.00002,-0.00001,0.00050,1.00000,0.00005,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333061544485888,0.00001,-0.00004,0.00050,1.00000,0.00003,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333062114948864,0.00001,0.00004,0.00049,1.00000,0.00001,0.00017,-0.00000,0.00000,0.00000,0.00000,
1682333062450469632,0.00003,0.00011,0.00046,1.00000,-0.00000,0.00016,-0.00002,0.00000,0.00000,0.00000,
1682333062920268032,0.00002,0.00004,0.00046,1.00000,0.00001,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333063356473600,0.00003,0.00002,0.00047,1.00000,0.00003,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333063826265344,0.00003,-0.00008,0.00049,1.00000,0.00006,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333064296040960,0.00012,0.00001,0.00044,1.00000,0.00004,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333064732263424,0.00011,-0.00003,0.00041,1.00000,0.00009,0.00017,0.00001,0.00000,0.00000,0.00000,
1682333065168501504,0.00005,-0.00006,0.00046,1.00000,0.00014,0.00019,0.00002,0.00000,0.00000,0.00000,
1682333065638274304,0.00010,-0.00010,0.00044,1.00000,0.00015,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333066074523392,0.00014,-0.00002,0.00040,1.00000,0.00011,0.00017,0.00001,0.00000,0.00000,0.00000,
1682333066577837568,0.00006,-0.00010,0.00047,1.00000,0.00017,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333066980603136,-0.00000,-0.00004,0.00047,1.00000,0.00009,0.00018,0.00001,0.00000,0.00000,0.00000,
1682333067450442496,-0.00001,-0.00012,0.00048,1.00000,0.00012,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333067924876800,0.00014,-0.00000,0.00039,1.00000,0.00010,0.00017,0.00001,0.00000,0.00000,0.00000,
1682333068367520256,0.00002,-0.00013,0.00047,1.00000,0.00012,0.00018,0.00004,0.00000,0.00000,0.00000,
1682333068840611328,0.00017,-0.00008,0.00042,1.00000,0.00015,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333069343193856,0.00002,-0.00016,0.00047,1.00000,0.00015,0.00019,0.00004,0.00000,0.00000,0.00000,
1682333069845808640,0.00013,-0.00014,0.00045,1.00000,0.00016,0.00020,0.00005,0.00000,0.00000,0.00000,
1682333070314965504,-0.00006,-0.00008,0.00052,1.00000,0.00013,0.00019,0.00001,0.00000,0.00000,0.00000,
1682333070817574144,0.00006,-0.00008,0.00043,1.00000,0.00009,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333071186147328,0.00007,-0.00014,0.00046,1.00000,0.00011,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333071655208704,0.00010,-0.00019,0.00047,1.00000,0.00016,0.00020,0.00005,0.00000,0.00000,0.00000,
1682333072124989696,0.00007,-0.00015,0.00047,1.00000,0.00015,0.00020,0.00005,0.00000,0.00000,0.00000,
1682333072561136640,0.00009,-0.00009,0.00042,1.00000,0.00012,0.00018,0.00002,0.00000,0.00000,0.00000,
1682333073033109248,-0.00002,-0.00010,0.00047,1.00000,0.00013,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333073472004864,0.00013,-0.00010,0.00046,1.00000,0.00013,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333073909148928,-0.00005,-0.00014,0.00051,1.00000,0.00012,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333074345204992,0.00008,-0.00008,0.00045,1.00000,0.00011,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333074815045888,0.00008,-0.00009,0.00046,1.00000,0.00008,0.00018,0.00002,0.00000,0.00000,0.00000,
1682333075318870016,0.00004,-0.00011,0.00049,1.00000,0.00014,0.00020,0.00004,0.00000,0.00000,0.00000,
1682333075721808896,0.00017,-0.00011,0.00041,1.00000,0.00010,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333076191469568,0.00009,-0.00000,0.00043,1.00000,0.00010,0.00018,0.00000,0.00000,0.00000,0.00000,
1682333076661054976,0.00013,-0.00010,0.00043,1.00000,0.00011,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333077130626816,-0.00004,-0.00014,0.00052,1.00000,0.00011,0.00019,0.00004,0.00000,0.00000,0.00000,
1682333077566575360,0.00021,-0.00010,0.00041,1.00000,0.00011,0.00018,0.00002,0.00000,0.00000,0.00000,
1682333078040570624,0.00009,-0.00008,0.00041,1.00000,0.00012,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333078516065792,0.00026,-0.00012,0.00036,1.00000,0.00014,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333079021057792,0.00013,-0.00020,0.00044,1.00000,0.00013,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333079557199360,0.00005,-0.00012,0.00044,1.00000,0.00011,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333079992770560,0.00007,-0.00014,0.00043,1.00000,0.00010,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333080428175616,0.00011,-0.00014,0.00040,1.00000,0.00010,0.00016,0.00005,0.00000,0.00000,0.00000,
1682333080897075200,0.00012,-0.00019,0.00043,1.00000,0.00012,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333081332520960,-0.00001,-0.00014,0.00050,1.00000,0.00016,0.00019,0.00003,0.00000,0.00000,0.00000,
1682333081801449984,-0.00002,-0.00017,0.00050,1.00000,0.00009,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333082270661376,0.00014,-0.00016,0.00043,1.00000,0.00013,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333082773260544,0.00009,-0.00014,0.00046,1.00000,0.00010,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333083275751680,0.00004,-0.00011,0.00048,1.00000,0.00009,0.00018,0.00002,0.00000,0.00000,0.00000,
1682333083778812928,0.00009,-0.00014,0.00044,1.00000,0.00007,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333084285451520,-0.00000,-0.00017,0.00051,1.00000,0.00015,0.00019,0.00005,0.00000,0.00000,0.00000,
1682333084825381376,0.00013,-0.00014,0.00047,1.00000,0.00012,0.00018,0.00004,0.00000,0.00000,0.00000,
1682333085295143424,0.00007,-0.00016,0.00044,1.00000,0.00009,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333085764843008,0.00019,-0.00020,0.00044,1.00000,0.00014,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333086234485248,0.00008,-0.00012,0.00045,1.00000,0.00012,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333086704050944,0.00007,-0.00020,0.00048,1.00000,0.00010,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333087173669632,0.00019,-0.00013,0.00043,1.00000,0.00012,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333087609665792,0.00024,-0.00012,0.00039,1.00000,0.00010,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333088079566592,0.00019,-0.00013,0.00040,1.00000,0.00008,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333088549529088,0.00019,-0.00012,0.00040,1.00000,0.00006,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333088952201472,0.00016,-0.00021,0.00045,1.00000,0.00013,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333089421837824,0.00027,-0.00014,0.00036,1.00000,0.00010,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333089891483136,0.00015,-0.00015,0.00042,1.00000,0.00008,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333090327619328,0.00013,-0.00018,0.00046,1.00000,0.00011,0.00018,0.00004,0.00000,0.00000,0.00000,
1682333090797339136,0.00023,-0.00017,0.00042,1.00000,0.00010,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333091300936704,0.00011,-0.00015,0.00047,1.00000,0.00008,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333091770909952,0.00023,-0.00013,0.00039,1.00000,0.00009,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333092240690176,0.00016,-0.00011,0.00043,1.00000,0.00008,0.00016,0.00003,0.00000,0.00000,0.00000,
1682333092743963904,0.00016,-0.00018,0.00044,1.00000,0.00008,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333093180141312,0.00026,-0.00017,0.00041,1.00000,0.00008,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333093683305216,0.00017,-0.00015,0.00044,1.00000,0.00008,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333094224092416,0.00023,-0.00018,0.00044,1.00000,0.00011,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333094697793792,0.00017,-0.00009,0.00045,1.00000,0.00008,0.00018,0.00001,0.00000,0.00000,0.00000,
1682333095168216832,0.00025,-0.00009,0.00036,1.00000,0.00003,0.00015,0.00003,0.00000,0.00000,0.00000,
1682333095605050624,0.00016,-0.00011,0.00045,1.00000,0.00007,0.00017,0.00002,0.00000,0.00000,0.00000,
1682333096075385088,0.00013,-0.00019,0.00046,1.00000,0.00008,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333096579277312,0.00004,-0.00007,0.00047,1.00000,0.00002,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333097150496000,0.00024,-0.00015,0.00039,1.00000,0.00007,0.00016,0.00005,0.00000,0.00000,0.00000,
1682333097553741056,0.00017,-0.00006,0.00044,1.00000,0.00003,0.00016,0.00001,0.00000,0.00000,0.00000,
1682333097990578432,0.00021,-0.00020,0.00042,1.00000,0.00008,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333098461026560,0.00018,-0.00021,0.00047,1.00000,0.00012,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333098897829376,0.00023,-0.00015,0.00042,1.00000,0.00007,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333099368154112,0.00030,-0.00015,0.00054,1.00000,0.00015,0.00022,0.00003,0.00000,0.00000,0.00000,
1682333099838475008,0.00019,-0.00009,0.00042,1.00000,0.00004,0.00016,0.00003,0.00000,0.00000,0.00000,
1682333100308794368,0.00012,-0.00011,0.00047,1.00000,0.00006,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333100779121664,0.00021,-0.00009,0.00042,1.00000,0.00003,0.00016,0.00003,0.00000,0.00000,0.00000,
1682333101316727552,0.00005,-0.00016,0.00051,1.00000,0.00008,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333101720027648,0.00014,-0.00018,0.00049,1.00000,0.00009,0.00018,0.00004,0.00000,0.00000,0.00000,
1682333102191738368,0.00030,-0.00009,0.00038,1.00000,0.00005,0.00016,0.00003,0.00000,0.00000,0.00000,
1682333102663564544,0.00021,-0.00012,0.00043,1.00000,0.00005,0.00016,0.00003,0.00000,0.00000,0.00000,
1682333103167458304,0.00016,-0.00016,0.00046,1.00000,0.00006,0.00016,0.00004,0.00000,0.00000,0.00000,
1682333103671213568,0.00016,-0.00020,0.00047,1.00000,0.00007,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333104141408000,0.00013,-0.00015,0.00049,1.00000,0.00008,0.00017,0.00004,0.00000,0.00000,0.00000,
1682333104611587840,0.00018,-0.00016,0.00046,1.00000,0.00009,0.00017,0.00003,0.00000,0.00000,0.00000,
1682333105081772800,0.00022,-0.00020,0.00047,1.00000,0.00009,0.00018,0.00006,0.00000,0.00000,0.00000,
1682333105551945216,0.00021,-0.00017,0.00046,1.00000,0.00010,0.00017,0.00005,0.00000,0.00000,0.00000,
1682333106055724288,0.00020,-0.00022,0.00047,1.00000,0.00013,0.00018,0.00006,0.00000,0.00000,0.00000,
1682333106559507456,0.00020,-0.00018,0.00046,1.00000,0.00007,0.00017,0.00006,0.00000,0.00000,0.00000,
1682333107063674624,0.00022,-0.00015,0.00047,1.00000,0.00009,0.00018,0.00005,0.00000,0.00000,0.00000,
1682333107534386944,0.00027,-0.00022,0.00046,1.00000,0.00010,0.00018,0.00007,0.00000,0.00000,0.00000,
1682333108004752384,0.00005,-0.00013,0.00053,1.00000,0.00011,0.00018,0.00003,0.00000,0.00000,0.00000,
1682333108441300480,-0.00024,-0.00030,0.00075,1.00000,0.00020,0.00023,0.00008,0.00000,0.00000,0.00000,
1682333108911433216,-0.00023,-0.00022,0.00070,1.00000,0.00013,0.00021,0.00006,0.00000,0.00000,0.00000,
1682333109415160832,-0.00022,-0.00023,0.00071,1.00000,0.00014,0.00021,0.00006,0.00000,0.00000,0.00000,
1682333109885322752,-0.00022,-0.00018,0.00072,1.00000,0.00016,0.00022,0.00005,0.00000,0.00000,0.00000,
1682333110422731264,-0.00010,-0.00019,0.00082,1.00000,0.00022,0.00027,0.00005,0.00000,0.00000,0.00000,
1682333110926533888,-0.00009,-0.00025,0.00068,1.00000,0.00015,0.00021,0.00007,0.00000,0.00000,0.00000,
1682333111430306048,-0.00024,-0.00016,0.00072,1.00000,0.00015,0.00021,0.00003,0.00000,0.00000,0.00000,
1682333111934055424,-0.00017,-0.00027,0.00071,1.00000,0.00017,0.00021,0.00007,0.00000,0.00000,0.00000,
1682333112437778688,-0.00031,-0.00025,0.00078,1.00000,0.00013,0.00022,0.00007,0.00000,0.00000,0.00000,
1682333112975133952,-0.00026,-0.00022,0.00080,1.00000,0.00016,0.00023,0.00005,0.00000,0.00000,0.00000,
1682333113546120704,-0.00016,-0.00028,0.00074,1.00000,0.00018,0.00022,0.00008,0.00000,0.00000,0.00000,
1682333114083481856,-0.00019,-0.00023,0.00073,1.00000,0.00017,0.00022,0.00006,0.00000,0.00000,0.00000,
1682333114721547264,-0.00021,-0.00030,0.00079,1.00000,0.00021,0.00024,0.00007,0.00000,0.00000,0.00000,
1682333115191721216,-0.00023,-0.00028,0.00079,1.00000,0.00019,0.00024,0.00007,0.00000,0.00000,0.00000,
1682333115729035264,-0.00021,-0.00022,0.00076,1.00000,0.00015,0.00022,0.00006,0.00000,0.00000,0.00000,
1682333116266381824,-0.00027,-0.00022,0.00079,1.00000,0.00016,0.00023,0.00006,0.00000,0.00000,0.00000,
1682333116702955264,-0.00026,-0.00032,0.00081,1.00000,0.00022,0.00024,0.00009,0.00000,0.00000,0.00000,
1682333117173517312,-0.00005,-0.00020,0.00068,1.00000,0.00015,0.00021,0.00006,0.00000,0.00000,0.00000,
1682333117610477568,-0.00015,-0.00020,0.00073,1.00000,0.00016,0.00022,0.00005,0.00000,0.00000,0.00000,
1682333118081280256,-0.00015,-0.00031,0.00074,1.00000,0.00020,0.00023,0.00009,0.00000,0.00000,0.00000,
1682333118552292608,-0.00015,-0.00022,0.00073,1.00000,0.00013,0.00021,0.00007,0.00000,0.00000,0.00000,
1682333119157288960,-0.00017,-0.00028,0.00078,1.00000,0.00021,0.00023,0.00007,0.00000,0.00000,0.00000,
1682333119627627264,-0.00022,-0.00022,0.00080,1.00000,0.00016,0.00023,0.00006,0.00000,0.00000,0.00000,
1682333120165095936,-0.00031,-0.00028,0.00083,1.00000,0.00017,0.00023,0.00008,0.00000,0.00000,0.00000,
1682333120736124160,-0.00021,-0.00027,0.00092,1.00000,0.00025,0.00029,0.00007,0.00000,0.00000,0.00000,
1682333121206443008,-0.00019,-0.00020,0.00074,1.00000,0.00013,0.00021,0.00006,0.00000,0.00000,0.00000,
1682333121643161856,-0.00018,-0.00034,0.00079,1.00000,0.00023,0.00024,0.00009,0.00000,0.00000,0.00000,
1682333122113441024,-0.00021,-0.00031,0.00078,1.00000,0.00018,0.00022,0.00009,0.00000,0.00000,0.00000,
1682333122550114560,-0.00022,-0.00031,0.00080,1.00000,0.00019,0.00023,0.00008,0.00000,0.00000,0.00000,
1682333123020915712,-0.00025,-0.00028,0.00081,1.00000,0.00019,0.00023,0.00007,0.00000,0.00000,0.00000,
1682333123559482112,-0.00039,-0.00035,0.00088,1.00000,0.00021,0.00025,0.00010,0.00000,0.00000,0.00000,
1682333123895795200,-0.00010,-0.00025,0.00074,1.00000,0.00017,0.00022,0.00007,0.00000,0.00000,0.00000,
1682333124399620864,-0.00031,-0.00017,0.00079,1.00000,0.00013,0.00022,0.00004,0.00000,0.00000,0.00000,
1682333124903444224,-0.00033,-0.00036,0.00084,1.00000,0.00019,0.00023,0.00010,0.00000,0.00000,0.00000,
1682333125407287552,-0.00027,-0.00027,0.00082,1.00000,0.00020,0.00024,0.00007,0.00000,0.00000,0.00000,
1682333125911299072,-0.00028,-0.00035,0.00084,1.00000,0.00022,0.00025,0.00010,0.00000,0.00000,0.00000,
1682333126348504832,-0.00031,-0.00040,0.00088,1.00000,0.00023,0.00025,0.00011,0.00000,0.00000,0.00000,
1682333126819303936,-0.00026,-0.00034,0.00082,1.00000,0.00019,0.00023,0.00011,0.00000,0.00000,0.00000,
1682333127255929856,-0.00027,-0.00033,0.00084,1.00000,0.00021,0.00024,0.00009,0.00000,0.00000,0.00000,
